date,id,longitude,latitude,time,total_precipitation
2023-09-10 06:00:00,20230910T06,116.26445564716907,-1.8819705202303976,1694325600000,0
2023-09-10 07:00:00,20230910T07,116.26445564716907,-1.8819705202303976,1694329200000,0.13119298091623932
2023-09-10 08:00:00,20230910T08,116.26445564716907,-1.8819705202303976,1694332800000,0
2023-09-10 09:00:00,20230910T09,116.26445564716907,-1.8819705202303976,1694336400000,0
2023-09-10 10:00:00,20230910T10,116.26445564716907,-1.8819705202303976,1694340000000,1.734723475976807e-15
2023-09-10 11:00:00,20230910T11,116.26445564716907,-1.8819705202303976,1694343600000,0
2023-09-10 12:00:00,20230910T12,116.26445564716907,-1.8819705202303976,1694347200000,3.469446951953614e-15
2023-09-10 13:00:00,20230910T13,116.26445564716907,-1.8819705202303976,1694350800000,0
2023-09-10 14:00:00,20230910T14,116.26445564716907,-1.8819705202303976,1694354400000,0
2023-09-10 15:00:00,20230910T15,116.26445564716907,-1.8819705202303976,1694358000000,0.0004192598623831145
2023-09-10 16:00:00,20230910T16,116.26445564716907,-1.8819705202303976,1694361600000,0.00046707964429515414
2023-09-10 17:00:00,20230910T17,116.26445564716907,-1.8819705202303976,1694365200000,0.00046550798060707166
2023-09-10 18:00:00,20230910T18,116.26445564716907,-1.8819705202303976,1694368800000,0.00039229394133144524
2023-09-10 19:00:00,20230910T19,116.26445564716907,-1.8819705202303976,1694372400000,0.004324226665630704
2023-09-10 20:00:00,20230910T20,116.26445564716907,-1.8819705202303976,1694376000000,0.002358245865252684
2023-09-10 21:00:00,20230910T21,116.26445564716907,-1.8819705202303976,1694379600000,0.00866047412273474
2023-09-10 22:00:00,20230910T22,116.26445564716907,-1.8819705202303976,1694383200000,0.01355485619569663
2023-09-10 23:00:00,20230910T23,116.26445564716907,-1.8819705202303976,1694386800000,0.006147636213427177
2023-09-11 00:00:00,20230911T00,116.26445564716907,-1.8819705202303976,1694390400000,0.009644359124649782
2023-09-11 01:00:00,20230911T01,116.26445564716907,-1.8819705202303976,1694394000000,0.047671899665147066
2023-09-11 02:00:00,20230911T02,116.26445564716907,-1.8819705202303976,1694397600000,0.017199048670590855
2023-09-11 03:00:00,20230911T03,116.26445564716907,-1.8819705202303976,1694401200000,0.026172760044573806
2023-09-11 04:00:00,20230911T04,116.26445564716907,-1.8819705202303976,1694404800000,0.068275912781246
2023-09-11 05:00:00,20230911T05,116.26445564716907,-1.8819705202303976,1694408400000,0.2284812362631783
2023-09-11 06:00:00,20230911T06,116.26445564716907,-1.8819705202303976,1694412000000,1.8415541853755713
2023-09-11 07:00:00,20230911T07,116.26445564716907,-1.8819705202303976,1694415600000,0.08067351882345974
2023-09-11 08:00:00,20230911T08,116.26445564716907,-1.8819705202303976,1694419200000,0.06573488644789904
2023-09-11 09:00:00,20230911T09,116.26445564716907,-1.8819705202303976,1694422800000,0.11651435488602147
2023-09-11 10:00:00,20230911T10,116.26445564716907,-1.8819705202303976,1694426400000,0.017353459043079056
2023-09-11 11:00:00,20230911T11,116.26445564716907,-1.8819705202303976,1694430000000,0.007732193807896692
2023-09-11 12:00:00,20230911T12,116.26445564716907,-1.8819705202303976,1694433600000,0.0011339080856487271
2023-09-11 13:00:00,20230911T13,116.26445564716907,-1.8819705202303976,1694437200000,0.0010922585715889
2023-09-11 14:00:00,20230911T14,116.26445564716907,-1.8819705202303976,1694440800000,0.029511849788832478
2023-09-11 15:00:00,20230911T15,116.26445564716907,-1.8819705202303976,1694444400000,0.1564726117067039
2023-09-11 16:00:00,20230911T16,116.26445564716907,-1.8819705202303976,1694448000000,0.2213031257269904
2023-09-11 17:00:00,20230911T17,116.26445564716907,-1.8819705202303976,1694451600000,0.09598449832992628
2023-09-11 18:00:00,20230911T18,116.26445564716907,-1.8819705202303976,1694455200000,0.1462611835449934
2023-09-11 19:00:00,20230911T19,116.26445564716907,-1.8819705202303976,1694458800000,0.28724147705361247
